model,researcher_name,rank,group_name,similarity,is_relevant
bertopic,Chunyan Miao,6,The Web & Information Retrieval,0.9535769923753854,True
bertopic,Chunyan Miao,7,Computer Vision,0.9497948829868046,True
bertopic,Chunyan Miao,8,Databases,0.927771039128127,True
bertopic,Chunyan Miao,9,Robotics,0.9256009580849122,False
bertopic,Chunyan Miao,10,Visualization,0.9093104806481522,False
bertopic,Chunyan Miao,11,Computer Graphics,0.8714536635793892,False
bertopic,Chunyan Miao,12,Human-Computer Interaction,0.8683538005355128,False
bertopic,Claire Monteleoni,1,Visualization,0.7614626980615976,False
bertopic,Claire Monteleoni,2,Human-Computer Interaction,0.6961268875491288,False
bertopic,Claire Monteleoni,3,Data Mining,0.6872311569552335,False
bertopic,Claire Monteleoni,4,Machine Learning,0.6843380244043127,True
bertopic,Claire Monteleoni,5,Artificial Intelligence,0.6785551244997252,True
bertopic,Claire Monteleoni,6,The Web & Information Retrieval,0.6742276496106403,False
bertopic,Claire Monteleoni,7,Natural Language Processing,0.6584459306880546,False
bertopic,Claire Monteleoni,8,Databases,0.6566065417830377,False
bertopic,Claire Monteleoni,9,Robotics,0.6376336648739918,True
bertopic,Claire Monteleoni,10,Software Engineering,0.6375491244934304,False
bertopic,Claire Monteleoni,11,Computer Vision,0.6264062319359546,False
bertopic,Claire Monteleoni,12,Computer Graphics,0.541195625472628,False
bertopic,Congyan Lang,1,Databases,0.6491928260806678,False
bertopic,Congyan Lang,2,Data Mining,0.6329530832959962,False
bertopic,Congyan Lang,3,The Web & Information Retrieval,0.5988384521561209,False
bertopic,Congyan Lang,4,Software Engineering,0.5595533924198041,False
bertopic,Congyan Lang,5,Artificial Intelligence,0.546849691277376,True
bertopic,Congyan Lang,6,Machine Learning,0.5375341872585532,True
bertopic,Congyan Lang,7,Natural Language Processing,0.5148874977119396,False
bertopic,Congyan Lang,8,Visualization,0.5072572250953654,False
bertopic,Congyan Lang,9,Computer Vision,0.49781196743917394,True
bertopic,Congyan Lang,10,Robotics,0.4710368539774041,True
bertopic,Congyan Lang,11,Human-Computer Interaction,0.42667454367950536,False
bertopic,Congyan Lang,12,Computer Graphics,0.41124215629494876,False
bertopic,Corinna Coupette,1,Databases,0.5925474414610618,False
bertopic,Corinna Coupette,2,Data Mining,0.5454577096121543,True
bertopic,Corinna Coupette,3,The Web & Information Retrieval,0.523414091000655,False
bertopic,Corinna Coupette,4,Software Engineering,0.4823874471466803,False
bertopic,Corinna Coupette,5,Artificial Intelligence,0.45481263066972993,True
bertopic,Corinna Coupette,6,Visualization,0.4474315746975782,False
bertopic,Corinna Coupette,7,Machine Learning,0.4413711621620614,True
bertopic,Corinna Coupette,8,Natural Language Processing,0.4233219412043605,False
bertopic,Corinna Coupette,9,Computer Vision,0.395848669498505,False
bertopic,Corinna Coupette,10,Robotics,0.3815856290351131,False
bertopic,Corinna Coupette,11,Human-Computer Interaction,0.37095675221852653,False
bertopic,Corinna Coupette,12,Computer Graphics,0.32701699231708153,False
bertopic,Csaba Szepesvári,1,Machine Learning,0.6827224308420362,True
bertopic,Csaba Szepesvári,2,Artificial Intelligence,0.6662736204520926,True
bertopic,Csaba Szepesvári,3,Data Mining,0.6409653816759278,False
bertopic,Csaba Szepesvári,4,Robotics,0.6337228778240396,False
bertopic,Csaba Szepesvári,5,The Web & Information Retrieval,0.6190105363445018,False
bertopic,Csaba Szepesvári,6,Databases,0.6095945720842032,False
bertopic,Csaba Szepesvári,7,Natural Language Processing,0.6089084552774194,False
bertopic,Csaba Szepesvári,8,Computer Vision,0.597748240851438,False
bertopic,Csaba Szepesvári,9,Software Engineering,0.5797493387289289,False
bertopic,Csaba Szepesvári,10,Visualization,0.5797197607832618,False
bertopic,Csaba Szepesvári,11,Human-Computer Interaction,0.5500438802906453,False
bertopic,Csaba Szepesvári,12,Computer Graphics,0.5423267378152656,False
bertopic,Cuiyun Gao 0001,1,Software Engineering,0.8131066052424297,True
bertopic,Cuiyun Gao 0001,2,Natural Language Processing,0.7795458366808605,True
bertopic,Cuiyun Gao 0001,3,The Web & Information Retrieval,0.7516682492424863,True
bertopic,Cuiyun Gao 0001,4,Data Mining,0.7291284875194842,False
bertopic,Cuiyun Gao 0001,5,Artificial Intelligence,0.7167413823661235,True
bertopic,Cuiyun Gao 0001,6,Machine Learning,0.7105323261558474,False
bertopic,Cuiyun Gao 0001,7,Visualization,0.6943597239668472,False
bertopic,Cuiyun Gao 0001,8,Computer Vision,0.6873210241434806,False
bertopic,Cuiyun Gao 0001,9,Databases,0.6763889487966575,False
bertopic,Cuiyun Gao 0001,10,Human-Computer Interaction,0.6502632380011534,False
bertopic,Cuiyun Gao 0001,11,Robotics,0.6477217704044388,False
bertopic,Cuiyun Gao 0001,12,Computer Graphics,0.5857496623200134,False
bertopic,Daehyung Park,1,Robotics,0.6392207502887884,True
bertopic,Daehyung Park,2,Databases,0.5978641816776047,False
bertopic,Daehyung Park,3,Artificial Intelligence,0.5901887677283647,True
bertopic,Daehyung Park,4,Data Mining,0.5869960881628161,False
bertopic,Daehyung Park,5,Machine Learning,0.5856545161500769,False
bertopic,Daehyung Park,6,The Web & Information Retrieval,0.5690342105199051,False
bertopic,Daehyung Park,7,Computer Vision,0.5634565193040985,False
bertopic,Daehyung Park,8,Software Engineering,0.5548122855832504,False
bertopic,Daehyung Park,9,Visualization,0.5415802505778812,False
bertopic,Daehyung Park,10,Computer Graphics,0.5337848062307909,False
bertopic,Daehyung Park,11,Human-Computer Interaction,0.533735627914127,False
bertopic,Daehyung Park,12,Natural Language Processing,0.533707369080409,False
bertopic,Dagang Li 0001,1,Data Mining,0.9397009051700482,False
bertopic,Dagang Li 0001,2,Natural Language Processing,0.9373417315124275,False
bertopic,Dagang Li 0001,3,Software Engineering,0.9355557638636497,False
bertopic,Dagang Li 0001,4,Artificial Intelligence,0.9288275633621987,True
bertopic,Dagang Li 0001,5,The Web & Information Retrieval,0.9266376969310239,False
bertopic,Dagang Li 0001,6,Machine Learning,0.9263275719444961,False
bertopic,Dagang Li 0001,7,Databases,0.924678368328671,False
bertopic,Dagang Li 0001,8,Visualization,0.9101852599539824,False
bertopic,Dagang Li 0001,9,Computer Vision,0.8974739088883733,False
bertopic,Dagang Li 0001,10,Human-Computer Interaction,0.8942953105866103,False
bertopic,Dagang Li 0001,11,Robotics,0.8824790538250608,False
bertopic,Dagang Li 0001,12,Computer Graphics,0.7919052628191646,False
bertopic,Dan Olteanu,1,Databases,0.708462178555022,True
bertopic,Dan Olteanu,2,Data Mining,0.5632216021655746,False
bertopic,Dan Olteanu,3,The Web & Information Retrieval,0.5423325846003861,False
bertopic,Dan Olteanu,4,Software Engineering,0.5342291890203602,False
bertopic,Dan Olteanu,5,Artificial Intelligence,0.5282023035454314,False
bertopic,Dan Olteanu,6,Machine Learning,0.5259549165068903,False
bertopic,Dan Olteanu,7,Visualization,0.5161770480955128,False
bertopic,Dan Olteanu,8,Natural Language Processing,0.5011370058060063,False
bertopic,Dan Olteanu,9,Robotics,0.4842463228143789,False
bertopic,Dan Olteanu,10,Computer Vision,0.47315276014208835,False
bertopic,Dan Olteanu,11,Human-Computer Interaction,0.4442061190737373,False
bertopic,Dan Olteanu,12,Computer Graphics,0.3964662086521402,False
bertopic,Dan Roth 0001,1,Natural Language Processing,0.936374936101315,True
bertopic,Dan Roth 0001,2,Software Engineering,0.9241411158033725,False
bertopic,Dan Roth 0001,3,Artificial Intelligence,0.908240791194614,True
bertopic,Dan Roth 0001,4,Data Mining,0.9070018691308885,True
bertopic,Dan Roth 0001,5,The Web & Information Retrieval,0.9041289606794488,True
bertopic,Dan Roth 0001,6,Machine Learning,0.9018920143510645,True
bertopic,Dan Roth 0001,7,Visualization,0.8975258613234954,False
bertopic,Dan Roth 0001,8,Computer Vision,0.8910119458528174,True
bertopic,Dan Roth 0001,9,Databases,0.8809238402316161,False
bertopic,Dan Roth 0001,10,Human-Computer Interaction,0.8721523821783425,False
bertopic,Dan Roth 0001,11,Robotics,0.8598278363410751,False
bertopic,Dan Roth 0001,12,Computer Graphics,0.8020314663262363,False
bertopic,Danica J. Sutherland,1,Databases,0.7755010979621146,False
bertopic,Danica J. Sutherland,2,Data Mining,0.7745619365180161,False
bertopic,Danica J. Sutherland,3,Machine Learning,0.7460882177472488,True
bertopic,Danica J. Sutherland,4,Artificial Intelligence,0.739276641037733,True
bertopic,Danica J. Sutherland,5,The Web & Information Retrieval,0.7378368204478254,False
bertopic,Danica J. Sutherland,6,Software Engineering,0.7083183958262965,False
bertopic,Danica J. Sutherland,7,Natural Language Processing,0.6914090140783179,False
bertopic,Danica J. Sutherland,8,Visualization,0.6896505074787803,False
bertopic,Danica J. Sutherland,9,Computer Vision,0.6849083142999051,True
bertopic,Danica J. Sutherland,10,Robotics,0.6719441457925761,False
bertopic,Danica J. Sutherland,11,Computer Graphics,0.6152429755329751,False
bertopic,Danica J. Sutherland,12,Human-Computer Interaction,0.6136051196386917,False
bertopic,Daniel Deutch,1,Artificial Intelligence,0.8662142931613441,False
bertopic,Daniel Deutch,2,Natural Language Processing,0.8658293084177926,True
bertopic,Daniel Deutch,3,Machine Learning,0.8639406892641988,False
bertopic,Daniel Deutch,4,Computer Vision,0.861711357765519,False
bertopic,Daniel Deutch,5,Databases,0.8556460545819419,True
bertopic,Daniel Deutch,6,Software Engineering,0.8499856619367558,False
bertopic,Daniel Deutch,7,Data Mining,0.848659628478572,False
bertopic,Daniel Deutch,8,The Web & Information Retrieval,0.8348168867242768,False
bertopic,Daniel Deutch,9,Robotics,0.8314089775624156,False
bertopic,Daniel Deutch,10,Visualization,0.8259484889467468,False
bertopic,Daniel Deutch,11,Computer Graphics,0.8044235786000951,False
bertopic,Daniel Deutch,12,Human-Computer Interaction,0.7705454265033663,False
bertopic,Daniel Khashabi,1,Natural Language Processing,0.8855270966726884,True
bertopic,Daniel Khashabi,2,Software Engineering,0.8680888107204066,False
bertopic,Daniel Khashabi,3,Artificial Intelligence,0.8318028161446416,True
bertopic,Daniel Khashabi,4,The Web & Information Retrieval,0.8291641875532842,False
bertopic,Daniel Khashabi,5,Machine Learning,0.8254339976980964,True
bertopic,Daniel Khashabi,6,Data Mining,0.8238159974466053,False
bertopic,Daniel Khashabi,7,Computer Vision,0.815232412893889,False
bertopic,Daniel Khashabi,8,Visualization,0.7956544303636721,False
bertopic,Daniel Khashabi,9,Robotics,0.7699630970246711,False
bertopic,Daniel Khashabi,10,Databases,0.7665574791335068,False
bertopic,Daniel Khashabi,11,Human-Computer Interaction,0.7551240182101318,False
bertopic,Daniel Khashabi,12,Computer Graphics,0.7186604736680737,False
bertopic,Daniel M. Kane,1,Databases,0.7357648624838962,False
bertopic,Daniel M. Kane,2,Machine Learning,0.7090571922907821,True
bertopic,Daniel M. Kane,3,Data Mining,0.7031822991468465,False
bertopic,Daniel M. Kane,4,Artificial Intelligence,0.6971795651374969,False
bertopic,Daniel M. Kane,5,The Web & Information Retrieval,0.6740403519036546,False
bertopic,Daniel M. Kane,6,Natural Language Processing,0.6404918389334885,False
bertopic,Daniel M. Kane,7,Robotics,0.631636673408307,False
bertopic,Daniel M. Kane,8,Software Engineering,0.6300895877910286,False
bertopic,Daniel M. Kane,9,Visualization,0.6284930179007145,False
bertopic,Daniel M. Kane,10,Computer Vision,0.6275710515796371,False
bertopic,Daniel M. Kane,11,Human-Computer Interaction,0.5629067810380398,False
bertopic,Daniel M. Kane,12,Computer Graphics,0.5467378077539419,False
bertopic,Daniel Soudry,1,Machine Learning,0.7917140793941692,True
bertopic,Daniel Soudry,2,Artificial Intelligence,0.7747311692073702,True
bertopic,Daniel Soudry,3,Data Mining,0.7585097200548889,False
bertopic,Daniel Soudry,4,Computer Vision,0.7366255042611829,True
bertopic,Daniel Soudry,5,Natural Language Processing,0.7300984216327548,False
bertopic,Daniel Soudry,6,Robotics,0.7265825763200047,False
bertopic,Daniel Soudry,7,The Web & Information Retrieval,0.7244394634820569,False
bertopic,Daniel Soudry,8,Databases,0.7134527852269914,False
bertopic,Daniel Soudry,9,Software Engineering,0.7070973560315102,False
bertopic,Daniel Soudry,10,Visualization,0.6925849776205524,False
bertopic,Daniel Soudry,11,Computer Graphics,0.6804112559829161,False
bertopic,Daniel Soudry,12,Human-Computer Interaction,0.6447900613609657,False
bertopic,David Brooks 0001,1,Software Engineering,0.757646552235079,False
bertopic,David Brooks 0001,2,Natural Language Processing,0.6971175141701322,False
bertopic,David Brooks 0001,3,The Web & Information Retrieval,0.6638097130325085,False
bertopic,David Brooks 0001,4,Artificial Intelligence,0.6550147933110927,False
bertopic,David Brooks 0001,5,Data Mining,0.6539876537378788,False
bertopic,David Brooks 0001,6,Machine Learning,0.6482079979050342,True
bertopic,David Brooks 0001,7,Computer Vision,0.6334877002447643,False
bertopic,David Brooks 0001,8,Visualization,0.6301849794769206,False
bertopic,David Brooks 0001,9,Robotics,0.6198921840438388,False
bertopic,David Brooks 0001,10,Databases,0.6132565112247094,False
bertopic,David Brooks 0001,11,Human-Computer Interaction,0.6085483583107016,False
bertopic,David Brooks 0001,12,Computer Graphics,0.554256877040106,False
bertopic,David Bull 0001,1,Computer Vision,0.4365659377237797,True
bertopic,David Bull 0001,2,Robotics,0.40997199309656135,False
bertopic,David Bull 0001,3,Artificial Intelligence,0.4032805777027111,True
bertopic,David Bull 0001,4,Computer Graphics,0.40050750220502174,False
bertopic,David Bull 0001,5,Machine Learning,0.3886258931826495,True
bertopic,David Bull 0001,6,Human-Computer Interaction,0.374045646241441,False
bertopic,David Bull 0001,7,Natural Language Processing,0.36238832058869563,False
bertopic,David Bull 0001,8,The Web & Information Retrieval,0.35189769336920884,False
bertopic,David Bull 0001,9,Data Mining,0.3399116801229465,False
bertopic,David Bull 0001,10,Visualization,0.3342556538046984,False
bertopic,David Bull 0001,11,Software Engineering,0.3315160321609058,False
bertopic,David Bull 0001,12,Databases,0.3076801222332301,False
bertopic,David F. Fouhey,1,Computer Graphics,0.9559188818263593,True
bertopic,David F. Fouhey,2,Robotics,0.9345109741801669,True
bertopic,David F. Fouhey,3,Computer Vision,0.9250585225996356,True
bertopic,David F. Fouhey,4,Machine Learning,0.907915641123382,True
bertopic,David F. Fouhey,5,Artificial Intelligence,0.9000188878404088,False
bertopic,David F. Fouhey,6,Natural Language Processing,0.8484120277058148,False
bertopic,David F. Fouhey,7,Data Mining,0.8480509807262246,False
bertopic,David F. Fouhey,8,Visualization,0.8475454224256137,False
bertopic,David F. Fouhey,9,Human-Computer Interaction,0.8359764604957325,False
bertopic,David F. Fouhey,10,Software Engineering,0.8336983037636059,False
bertopic,David F. Fouhey,11,The Web & Information Retrieval,0.8233355627845829,False
bertopic,David F. Fouhey,12,Databases,0.783672387884551,False
bertopic,David Ifeoluwa Adelani,1,Natural Language Processing,0.6040532748383678,True
bertopic,David Ifeoluwa Adelani,2,Software Engineering,0.5452319643923759,False
bertopic,David Ifeoluwa Adelani,3,The Web & Information Retrieval,0.5413372576051265,True
bertopic,David Ifeoluwa Adelani,4,Artificial Intelligence,0.5347258405594251,False
bertopic,David Ifeoluwa Adelani,5,Machine Learning,0.5313433013772263,True
bertopic,David Ifeoluwa Adelani,6,Data Mining,0.5301717394713855,False
bertopic,David Ifeoluwa Adelani,7,Computer Vision,0.5110235792034074,False
bertopic,David Ifeoluwa Adelani,8,Visualization,0.4850852596757554,False
bertopic,David Ifeoluwa Adelani,9,Robotics,0.48094775251209804,False
bertopic,David Ifeoluwa Adelani,10,Databases,0.4755513827990819,False
bertopic,David Ifeoluwa Adelani,11,Human-Computer Interaction,0.46728414470963037,False
bertopic,David Ifeoluwa Adelani,12,Computer Graphics,0.42555680830550735,False
bertopic,David Jurgens,1,Natural Language Processing,0.5769782437202059,True
bertopic,David Jurgens,2,Software Engineering,0.541427036552624,False
bertopic,David Jurgens,3,The Web & Information Retrieval,0.5197505262698332,True
bertopic,David Jurgens,4,Artificial Intelligence,0.5019242435923039,False
bertopic,David Jurgens,5,Data Mining,0.4977896013968198,False
bertopic,David Jurgens,6,Machine Learning,0.4966873743475209,True
bertopic,David Jurgens,7,Visualization,0.486849037428204,False
bertopic,David Jurgens,8,Computer Vision,0.47344497526196394,False
bertopic,David Jurgens,9,Human-Computer Interaction,0.4532097898689102,False
bertopic,David Jurgens,10,Databases,0.44611746830636545,False
bertopic,David Jurgens,11,Robotics,0.4264195016761834,False
bertopic,David Jurgens,12,Computer Graphics,0.3725994358869987,False
bertopic,David P. Woodruff,1,Databases,0.8749897936410996,True
bertopic,David P. Woodruff,2,Data Mining,0.8647832587215228,True
bertopic,David P. Woodruff,3,Machine Learning,0.8644592328360028,True
bertopic,David P. Woodruff,4,Artificial Intelligence,0.8573584909939032,True
bertopic,David P. Woodruff,5,The Web & Information Retrieval,0.8418802602767913,True
bertopic,David P. Woodruff,6,Software Engineering,0.8173833356358112,False
bertopic,David P. Woodruff,7,Natural Language Processing,0.8151662809559745,True
bertopic,David P. Woodruff,8,Robotics,0.8017579521699124,False
